round	source_label	source_base	source_commit	target	target_commit	target_description	delta_status	path	source_mode	source_blob	target_mode	target_blob	comparison	later_owner	later_commits	invariant	detail
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/checks-layout.mjs	100644	10f463fd5ea1075efe11109a81e4c16991ad26e0	100644	10f463fd5ea1075efe11109a81e4c16991ad26e0	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/checks-policy.mjs	100644	ced16382a1e014a300a5c8040f48c4c55d83f600	100644	ced16382a1e014a300a5c8040f48c4c55d83f600	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/contrast.md	100644	217ce24b40cda7f668133ece2c2a24b4d7278562	100644	217ce24b40cda7f668133ece2c2a24b4d7278562	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-browser.json	100644	a8a0ede48f944c1edf17b1eedab7856bdf7042c4	100644	a8a0ede48f944c1edf17b1eedab7856bdf7042c4	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-dark-1280.png	100644	11b9e997d8bd9d7ac5559b41a9eaad61686498bf	100644	11b9e997d8bd9d7ac5559b41a9eaad61686498bf	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-dark-1440.png	100644	6ad9ae1c3051378208a7adfad065c27757ca184a	100644	6ad9ae1c3051378208a7adfad065c27757ca184a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-dark-390.png	100644	c1495ae528f902bb6067632e0b430447e17acbc6	100644	c1495ae528f902bb6067632e0b430447e17acbc6	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-forced-colors.png	100644	fa24099bc4cae6faf1bef6726631852a536c491d	100644	fa24099bc4cae6faf1bef6726631852a536c491d	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-light-1280.png	100644	3bc00db91375fd19edcd440c3aa0bb6ea42b824f	100644	3bc00db91375fd19edcd440c3aa0bb6ea42b824f	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-light-1440.png	100644	831b63d47a530c1016b09e723cd13535243aa868	100644	831b63d47a530c1016b09e723cd13535243aa868	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-light-390.png	100644	417811ba969878219b46c1df7985c354a8797e95	100644	417811ba969878219b46c1df7985c354a8797e95	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/editor-zoom-200.png	100644	186d18e8645ba004e4da95cc4836f828006ed7b7	100644	186d18e8645ba004e4da95cc4836f828006ed7b7	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/layout-browser.json	100644	7025cbb7d266b9f07e2df9bc564bb9e45f28e876	100644	7025cbb7d266b9f07e2df9bc564bb9e45f28e876	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/policy-browser.json	100644	c3155b1587c30d27122f35236bc2d1c0ffdc5807	100644	c3155b1587c30d27122f35236bc2d1c0ffdc5807	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-boundary-sk2-20260910/tests.log	100644	7341eff4d2104d7ee18a58f56ffccf01bd7c27c6	100644	7341eff4d2104d7ee18a58f56ffccf01bd7c27c6	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-review-sk1-20260910/README.md	100644	d7f91c3e13116960817abcd52b3942cbb1c5693d	100644	d7f91c3e13116960817abcd52b3942cbb1c5693d	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-review-sk1-20260910/browser.json	100644	7abbc4f956bfba110d9886aae203e62203ca4fbb	100644	7abbc4f956bfba110d9886aae203e62203ca4fbb	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-review-sk1-20260910/browser.mjs	100644	ab4b6c427f019d98cb261ddf0b35671570b53b27	100644	ab4b6c427f019d98cb261ddf0b35671570b53b27	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-review-sk1-20260910/contrast.md	100644	2aeb8b4c1d3f969e47769542f90da63b40210429	100644	2aeb8b4c1d3f969e47769542f90da63b40210429	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	evidence/skin-review-sk1-20260910/tests.log	100644	52b9545e0af4fe6d4cb661948bd31dbf86d8c443	100644	52b9545e0af4fe6d4cb661948bd31dbf86d8c443	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	tools/contrast-report.mjs	100644	9b6da350c81c0586bcff161fff0b6dd8d0a383a4	100644	9b6da350c81c0586bcff161fff0b6dd8d0a383a4	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	AGENTS.md	100644	2b6ab1895af89bf72565ed7034b023373034b8a9	100644	2b6ab1895af89bf72565ed7034b023373034b8a9	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/README.md	100644	5fb6f5084c29a1d6f20804f02e4842279c714b00	100644	5fb6f5084c29a1d6f20804f02e4842279c714b00	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/core/client.mjs	100644	46575f9adbd05ffcfa0167e206fe52d32261b8f0	100644	46575f9adbd05ffcfa0167e206fe52d32261b8f0	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/docs/runtime-foundation.md	100644	14a8adc02175b7143df8f4208b954b845bcb6d8a	100644	14a8adc02175b7143df8f4208b954b845bcb6d8a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/server/credential-file.mjs	100644	06a060f13a4d4ddcb82030819ce489f9ac5d9bb3	100644	06a060f13a4d4ddcb82030819ce489f9ac5d9bb3	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/server/index.mjs	100644	be1a0d8e6e35318e8d1e3d841819ac7dda149f7d	100644	60669723b1f5e26f2a1a00d8ee904cbf03c85250	authorized_later	Spark	0082fef883e49fd19538c369f20a04c111d8c602;63840a7df22914e7a13cffcee0f646b8ded6ab9f;9761303450280c8100aec4b0c4617f9d2c55e7bb	static allowlist adds spark-view.mjs and spark-projection.mjs	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/server/provider-connections.mjs	100644	7527cff9d151d9dae67f768f386bf2ab18cdfe1a	100644	7527cff9d151d9dae67f768f386bf2ab18cdfe1a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/server/provider-fields.mjs	100644	de931d5ef2b154926461806aa84ba44994650121	100644	de931d5ef2b154926461806aa84ba44994650121	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/server/service.mjs	100644	605dbd5179f7c03591dad6b6f0a2a4f0ada64044	100644	605dbd5179f7c03591dad6b6f0a2a4f0ada64044	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/server/store.mjs	100644	b9cc4cb0c3bc7171ccb4392ab3645473fe97fc57	100644	b9cc4cb0c3bc7171ccb4392ab3645473fe97fc57	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/async-boundaries-independent.test.mjs	100644	26921d4c0299798f310ff65269e256af30a8f056	100644	26921d4c0299798f310ff65269e256af30a8f056	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/async-recovery-independent.test.mjs	100644	80f23815f25923248a70c2fe538973ea7f84e5d1	100644	80f23815f25923248a70c2fe538973ea7f84e5d1	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/async-tasks.test.mjs	100644	d56e6ac0cf44687b7292d220e883b695cdc5ba35	100644	d56e6ac0cf44687b7292d220e883b695cdc5ba35	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/attention-agent.test.mjs	100644	eeb3cb898c1b9ac7aa2e8d168538b390eec0cba5	100644	eeb3cb898c1b9ac7aa2e8d168538b390eec0cba5	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/control-plane.test.mjs	100644	010bdd8296539d301a0a1cb905cf90af4575b94b	100644	010bdd8296539d301a0a1cb905cf90af4575b94b	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/coordination.test.mjs	100644	a84ba572cd9d9b437c73128791423f3cee4139a6	100644	a84ba572cd9d9b437c73128791423f3cee4139a6	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/durability.test.mjs	100644	dbc8f7c7122176359557adc4041e6a50c7b0b5b4	100644	dbc8f7c7122176359557adc4041e6a50c7b0b5b4	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/fixtures/review-core-client/worker.py	100755	7386de4e1d45e96983e2e0227789f0ec102b14ca	100755	7386de4e1d45e96983e2e0227789f0ec102b14ca	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/fixtures/review-provider/loopback.mjs	100644	16faff88a5017a60f3bb139a547f8b98a18f0dff	100644	16faff88a5017a60f3bb139a547f8b98a18f0dff	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/home-presentation.test.mjs	100644	cec24c55b4bc61ca7a9d9078f9f558b6d5d187fb	100644	e0b95bb3f69fe59bfa2ee55256c61d3c750f1d4f	authorized_later	ATT	9db6fc4362a07dc8ff20e1914e2ac471f20b62c1	TinyDOM helpers move to tiny-dom.mjs for ATT coverage	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/request-telemetry.test.mjs	100644	732ef3dd74cac27632d8b8f2d7cd05c08ab247e0	100644	732ef3dd74cac27632d8b8f2d7cd05c08ab247e0	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/review-core-client-lifecycle.test.mjs	100644	aecd8d40b943cf521f44c356f8f929927d7dd442	100644	aecd8d40b943cf521f44c356f8f929927d7dd442	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/review-provider-publication-migration.test.mjs	100644	64f6527f9ebdbeae269acd99d06e2b0386930b71	100644	64f6527f9ebdbeae269acd99d06e2b0386930b71	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/review-provider-roundtrip.test.mjs	100644	12ce475582687541b4425f71e98a72b6a243c9a6	100644	12ce475582687541b4425f71e98a72b6a243c9a6	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/run-lineage.test.mjs	100644	3e57f12a98582afb868ae51038490deff9868c3b	100644	3e57f12a98582afb868ae51038490deff9868c3b	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/runtime.test.mjs	100644	7b9e6838594b40949e0aaeff8678423b4c9eb282	100644	7b9e6838594b40949e0aaeff8678423b4c9eb282	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/settings-preferences.test.mjs	100644	6e636a06cc65088c770887152908cf4cd9ec2b3f	100644	6e636a06cc65088c770887152908cf4cd9ec2b3f	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/skin-policy.test.mjs	100644	8a196ea33443dcc68f1eb9b57dfadaf3a76a469f	100644	8a196ea33443dcc68f1eb9b57dfadaf3a76a469f	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/tests/skin-presets.test.mjs	100644	64f548440ee5f7eed19ebf64b5aae298eb3de844	100644	64f548440ee5f7eed19ebf64b5aae298eb3de844	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/static-web-manifest.test.mjs	100644	7f4dd2bc0d69dc78dae39928e816bbf5037a6891	100644	eebfe052536fd8a20e17ef076f7b607e948419ed	authorized_later	ICON	3667641179e2829151004293ae921b5e0a17d8dd	icon allowlist/sprite/manifest/source/hash parity tests	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/tests/work-summary-consistency.test.mjs	100644	6da5ca781515393188dc06736409e752793a36b1	100644	6da5ca781515393188dc06736409e752793a36b1	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/app.mjs	100644	61dc2fe6b6965971700605c32d3934ddcdf928ab	100644	4a7aca156b2eb2d9dbba86e4fa524cb50d0ace3e	authorized_later	Spark	0082fef883e49fd19538c369f20a04c111d8c602;63840a7df22914e7a13cffcee0f646b8ded6ab9f	read-only Spark view, existing Matter-bound session reuse, nav/wiring	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/attention-view.mjs	100644	2d0a26b570cfe280887e0f571f00d1e3fa7246ca	100644	051c814a46653507c73ecd95b801bac76c4af1e9	authorized_later	ATT	9db6fc4362a07dc8ff20e1914e2ac471f20b62c1	typed action descriptors, six views, refusal/focus/retry semantics	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/home-view.mjs	100644	eda427e1638ee63c7cc2a4c5a739f610826952da	100644	ffe8ebfb561c81c2ecbc0cecda98c041e62c003a	authorized_later	FE05a	0879b32727a379d59de3499c603e84cb8b4e6e22	M-15/M-16 shared gutter and action anatomy	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/index.html	100644	f2eb1e0ef2277d6e30b01e59b0bad47f089cc6dd	100644	3c33872bc294a6f7f12e3edeff702a3e8cea4aa8	authorized_later	Spark	0082fef883e49fd19538c369f20a04c111d8c602	Spark nav button carries no unread badge	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/settings-view.mjs	100644	71ec853b245ecc4ff51749e168eb3707f3a3b0f1	100644	7b45b285885716c22f80f643f8bb57149933cb2b	authorized_later	FE05a	915cca9d0225e2e581f764849cfc8dd12569f304	WK-128 context-card shape grammar	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	A	app/web/skin-policy.js	100644	7623c1168ce7b75fa5246408221f34481b40a969	100644	7623c1168ce7b75fa5246408221f34481b40a969	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T4003	4003c548a314246d8c46516c4033fa5602e19c4b	assembled Spark candidate	M	app/web/styles.css	100644	61becf05c5af3c7f622c62d88aef9b2e9ff0333f	100644	e710b56594eefa41d925cb617679e0c5caa7c146	authorized_later	FE05a+ATT+Spark	0879b32727a379d59de3499c603e84cb8b4e6e22;915cca9d0225e2e581f764849cfc8dd12569f304;c1a4052e2f3c3276ff1067d9f2ba39c8b2c051e8;9db6fc4362a07dc8ff20e1914e2ac471f20b62c1;0082fef883e49fd19538c369f20a04c111d8c602;20d8330dc6555d073a6bdec7ebf1e6bafc7aee99	FE05a tokens/density; ATT views/actions/mobile target; Spark dialog/chips	later owner/hunk recorded in shared-invariants.tsv
